2025-01-18;"Centrolac milk whole 1000 ml ";3.69
2025-01-18;Chincaca;3.48
2025-01-18;Chorizo Criollo;1.83
2025-01-18;Conito;1.46
2025-01-18;Costilla Alta;3.31
2025-01-18;Costilla de Cerdo;2.96
2025-01-18;Crema Perfecta;2.40
2025-01-18;Higado De Pollo;1.28
2025-01-18;Huesos Corriente;2.48
2025-01-18;Lomo de Cerdo;2.00
2025-01-18;Lomo de Res;2.56
2025-01-18;Medio Pollo;3.12
2025-01-18;Menudo;3.82
2025-01-18;Mortadela;1.56
2025-01-18;Muslo;1.86
2025-01-18;Muslo Especial;2.36
2025-01-18;Pechuga Con Ala;2.36
2025-01-18;Pechuga Especial;1.65
2025-01-18;Pierna Entera;3.81
2025-01-18;Pierna Especial;1.67
2025-01-18;Posta de Cerdo;1.99
2025-01-18;Posta de Corona;2.49
2025-01-18;Posta De Gallina;1.71
2025-01-18;Posta de Pierna;1.60
2025-01-18;Producto de Prueba;1.37
2025-01-18;Punta de Cacho;3.79
2025-01-18;Queso;3.41
2025-01-18;Salchicha;3.70
2025-01-18;Salchichon;2.00
2025-01-18;Sesina;3.92
2025-01-18;Titiles;3.07
2025-01-19;Centrolac leche entera 472 ml;3.93
2025-01-19;"Centrolac milk whole 1000 ml ";2.32
2025-01-19;Chincaca;1.02
2025-01-19;Chorizo Criollo;1.55
2025-01-19;Conito;3.84
2025-01-19;Costilla Alta;3.39
2025-01-19;Costilla de Cerdo;2.10
2025-01-19;Crema Perfecta;1.05
2025-01-19;Higado De Pollo;3.34
2025-01-19;Huesos Corriente;1.54
2025-01-19;Lomo de Cerdo;3.84
2025-01-19;Lomo de Res;3.71
2025-01-19;Medio Pollo;1.27
2025-01-19;Menudo;3.37
2025-01-19;Mortadela;1.86
2025-01-19;Muslo;2.77
2025-01-19;Muslo Especial;3.51
2025-01-19;Pechuga Con Ala;3.67
2025-01-19;Pechuga Especial;3.70
2025-01-19;Pierna Entera;3.29
2025-01-19;Pierna Especial;1.79
2025-01-19;Posta de Cerdo;2.21
2025-01-19;Posta de Corona;2.19
2025-01-19;Posta De Gallina;2.44
2025-01-19;Posta de Pierna;3.34
2025-01-19;Producto de Prueba;3.32
2025-01-19;Punta de Cacho;2.85
2025-01-19;Queso;2.07
2025-01-19;Salchicha;2.49
2025-01-19;Salchichon;3.12
2025-01-19;Sesina;2.21
2025-01-19;Titiles;1.55
2025-01-20;Centrolac leche entera 472 ml;1.39
2025-01-20;"Centrolac milk whole 1000 ml ";2.98
2025-01-20;Chincaca;3.34
2025-01-20;Chorizo Criollo;3.59
2025-01-20;Conito;3.63
2025-01-20;Costilla Alta;3.11
2025-01-20;Costilla de Cerdo;2.77
2025-01-20;Crema Perfecta;3.94
2025-01-20;Higado De Pollo;2.80
2025-01-20;Huesos Corriente;1.31
2025-01-20;Lomo de Cerdo;3.54
2025-01-20;Lomo de Res;1.80
2025-01-20;Medio Pollo;3.66
2025-01-20;Menudo;2.91
2025-01-20;Mortadela;2.64
2025-01-20;Muslo;2.92
2025-01-20;Muslo Especial;3.68
2025-01-20;Pechuga Con Ala;2.48
2025-01-20;Pechuga Especial;3.90
2025-01-20;Pierna Entera;1.51
2025-01-20;Pierna Especial;1.28
2025-01-20;Posta de Cerdo;3.17
2025-01-20;Posta de Corona;3.35
2025-01-20;Posta De Gallina;3.98
2025-01-20;Posta de Pierna;1.98
2025-01-20;Producto de Prueba;3.96
2025-01-20;Punta de Cacho;3.58
2025-01-20;Queso;3.59
2025-01-20;Salchicha;2.51
2025-01-20;Salchichon;3.08
2025-01-20;Sesina;2.78
2025-01-20;Titiles;1.73
2025-01-21;Centrolac leche entera 472 ml;1.62
2025-01-21;"Centrolac milk whole 1000 ml ";3.12
2025-01-21;Chincaca;1.31
2025-01-21;Chorizo Criollo;1.55
2025-01-21;Conito;2.52
2025-01-21;Costilla Alta;3.71
2025-01-21;Costilla de Cerdo;3.85
2025-01-21;Crema Perfecta;1.42
2025-01-21;Higado De Pollo;2.38
2025-01-21;Huesos Corriente;1.42
2025-01-21;Lomo de Cerdo;3.38
2025-01-21;Lomo de Res;3.77
2025-01-21;Medio Pollo;2.28
2025-01-21;Menudo;2.44
2025-01-21;Mortadela;3.15
2025-01-21;Muslo;2.16
2025-01-21;Muslo Especial;3.57
2025-01-21;Pechuga Con Ala;3.87
2025-01-21;Pechuga Especial;1.47
2025-01-21;Pierna Entera;3.76
2025-01-21;Pierna Especial;3.34
2025-01-21;Posta de Cerdo;2.31
2025-01-21;Posta de Corona;3.38
2025-01-21;Posta De Gallina;1.79
2025-01-21;Posta de Pierna;2.01
2025-01-21;Producto de Prueba;1.19
2025-01-21;Punta de Cacho;1.13
2025-01-21;Queso;3.65
2025-01-21;Salchicha;3.36
2025-01-21;Salchichon;2.95
2025-01-21;Sesina;3.38
2025-01-21;Titiles;1.16
2025-01-22;Centrolac leche entera 472 ml;2.54
2025-01-22;"Centrolac milk whole 1000 ml ";3.73
2025-01-22;Chincaca;1.10
2025-01-22;Chorizo Criollo;2.93
2025-01-22;Conito;1.01
2025-01-22;Costilla Alta;3.08
2025-01-22;Costilla de Cerdo;3.84
2025-01-22;Crema Perfecta;3.94
2025-01-22;Higado De Pollo;2.76
2025-01-22;Huesos Corriente;3.68
2025-01-22;Lomo de Cerdo;1.96
2025-01-22;Lomo de Res;3.74
2025-01-22;Medio Pollo;1.99
2025-01-22;Menudo;2.48
2025-01-22;Mortadela;2.59
2025-01-22;Muslo;1.31
2025-01-22;Muslo Especial;2.92
2025-01-22;Pechuga Con Ala;2.93
2025-01-22;Pechuga Especial;2.43
2025-01-22;Pierna Entera;1.59
2025-01-22;Pierna Especial;1.46
2025-01-22;Posta de Cerdo;1.42
2025-01-22;Posta de Corona;3.13
2025-01-22;Posta De Gallina;2.42
2025-01-22;Posta de Pierna;1.93
2025-01-22;Producto de Prueba;3.98
2025-01-22;Punta de Cacho;3.08
2025-01-22;Queso;3.71
2025-01-22;Salchicha;3.41
2025-01-22;Salchichon;1.82
2025-01-22;Sesina;2.12
2025-01-22;Titiles;1.37
2025-01-23;Centrolac leche entera 472 ml;3.64
2025-01-23;"Centrolac milk whole 1000 ml ";3.95
2025-01-23;Chincaca;1.37
2025-01-23;Chorizo Criollo;1.42
2025-01-23;Conito;2.86
2025-01-23;Costilla Alta;2.22
2025-01-23;Costilla de Cerdo;1.02
2025-01-23;Crema Perfecta;1.55
2025-01-23;Higado De Pollo;1.81
2025-01-23;Huesos Corriente;1.09
2025-01-23;Lomo de Cerdo;3.18
2025-01-23;Lomo de Res;1.70
2025-01-23;Medio Pollo;3.77
2025-01-23;Menudo;2.11
2025-01-23;Mortadela;3.89
2025-01-23;Muslo;2.80
2025-01-23;Muslo Especial;2.05
2025-01-23;Pechuga Con Ala;3.29
2025-01-23;Pechuga Especial;1.25
2025-01-23;Pierna Entera;3.18
2025-01-23;Pierna Especial;2.05
2025-01-23;Posta de Cerdo;1.10
2025-01-23;Posta de Corona;2.99
2025-01-23;Posta De Gallina;3.89
2025-01-23;Posta de Pierna;1.09
2025-01-23;Producto de Prueba;3.06
2025-01-23;Punta de Cacho;1.95
2025-01-23;Queso;2.62
2025-01-23;Salchicha;2.04
2025-01-23;Salchichon;3.28
2025-01-23;Sesina;2.36
2025-01-23;Titiles;1.58
2025-01-24;Centrolac leche entera 472 ml;2.84
2025-01-24;"Centrolac milk whole 1000 ml ";1.42
2025-01-24;Chincaca;2.81
2025-01-24;Chorizo Criollo;2.61
2025-01-24;Conito;1.59
2025-01-24;Costilla Alta;1.10
2025-01-24;Costilla de Cerdo;1.85
2025-01-24;Crema Perfecta;3.69
2025-01-24;Higado De Pollo;3.42
2025-01-24;Huesos Corriente;3.37
2025-01-24;Lomo de Cerdo;2.39
2025-01-24;Lomo de Res;1.90
2025-01-24;Medio Pollo;3.08
2025-01-24;Menudo;2.82
2025-01-24;Mortadela;3.56
2025-01-24;Muslo;1.01
2025-01-24;Muslo Especial;1.53
2025-01-24;Pechuga Con Ala;2.91
2025-01-24;Pechuga Especial;2.43
2025-01-24;Pierna Entera;2.45
2025-01-24;Pierna Especial;3.01
2025-01-24;Posta de Cerdo;1.34
2025-01-24;Posta de Corona;1.02
2025-01-24;Posta De Gallina;1.38
2025-01-24;Posta de Pierna;3.46
2025-01-24;Producto de Prueba;3.78
2025-01-24;Punta de Cacho;1.82
2025-01-24;Queso;1.80
2025-01-24;Salchicha;2.39
2025-01-24;Salchichon;2.37
2025-01-24;Sesina;2.23
2025-01-24;Titiles;1.10
2025-01-25;Centrolac leche entera 472 ml;3.76
2025-01-25;"Centrolac milk whole 1000 ml ";1.10
2025-01-25;Chincaca;2.30
2025-01-25;Chorizo Criollo;1.93
2025-01-25;Conito;1.54
2025-01-25;Costilla Alta;1.35
2025-01-25;Costilla de Cerdo;1.57
2025-01-25;Crema Perfecta;2.11
2025-01-25;Higado De Pollo;2.32
2025-01-25;Huesos Corriente;2.69
2025-01-25;Lomo de Cerdo;2.60
2025-01-25;Lomo de Res;2.33
2025-01-25;Medio Pollo;2.30
2025-01-25;Menudo;3.41
2025-01-25;Mortadela;1.42
2025-01-25;Muslo;2.53
2025-01-25;Muslo Especial;2.43
2025-01-25;Pechuga Con Ala;1.58
2025-01-25;Pechuga Especial;1.77
2025-01-25;Pierna Entera;3.25
2025-01-25;Pierna Especial;3.26
2025-01-25;Posta de Cerdo;1.67
2025-01-25;Posta de Corona;1.47
2025-01-25;Posta De Gallina;2.18
2025-01-25;Posta de Pierna;2.55
2025-01-25;Producto de Prueba;3.84
2025-01-25;Punta de Cacho;2.20
2025-01-25;Queso;1.93
2025-01-25;Salchicha;3.67
2025-01-25;Salchichon;2.64
2025-01-25;Sesina;1.56
2025-01-25;Titiles;1.13
2025-01-26;Centrolac leche entera 472 ml;1.92
2025-01-26;"Centrolac milk whole 1000 ml ";2.45
2025-01-26;Chincaca;3.15
2025-01-26;Chorizo Criollo;2.11
2025-01-26;Conito;3.49
2025-01-26;Costilla Alta;1.22
2025-01-26;Costilla de Cerdo;1.07
2025-01-26;Crema Perfecta;3.25
2025-01-26;Higado De Pollo;1.96
2025-01-26;Huesos Corriente;1.20
2025-01-26;Lomo de Cerdo;1.55
2025-01-26;Lomo de Res;2.06
2025-01-26;Medio Pollo;3.90
2025-01-26;Menudo;2.12
2025-01-26;Mortadela;2.45
2025-01-26;Muslo;1.19
2025-01-26;Muslo Especial;1.94
2025-01-26;Pechuga Con Ala;2.23
2025-01-26;Pechuga Especial;2.32
2025-01-26;Pierna Entera;2.57
2025-01-26;Pierna Especial;3.23
2025-01-26;Posta de Cerdo;3.21
2025-01-26;Posta de Corona;1.84
2025-01-26;Posta De Gallina;2.42
2025-01-26;Posta de Pierna;4.00
2025-01-26;Producto de Prueba;3.78
2025-01-26;Punta de Cacho;1.80
2025-01-26;Queso;1.35
2025-01-26;Salchicha;1.88
2025-01-26;Salchichon;1.12
2025-01-26;Sesina;2.67
2025-01-26;Titiles;1.56
2025-01-27;Centrolac leche entera 472 ml;3.82
2025-01-27;"Centrolac milk whole 1000 ml ";3.63
2025-01-27;Chincaca;2.88
2025-01-27;Chorizo Criollo;3.20
2025-01-27;Conito;3.17
2025-01-27;Costilla Alta;3.51
2025-01-27;Costilla de Cerdo;1.92
2025-01-27;Crema Perfecta;1.51
2025-01-27;Higado De Pollo;1.57
2025-01-27;Huesos Corriente;1.42
2025-01-27;Lomo de Cerdo;1.71
2025-01-27;Lomo de Res;1.11
2025-01-27;Medio Pollo;3.85
2025-01-27;Menudo;1.95
2025-01-27;Mortadela;3.46
2025-01-27;Muslo;1.98
2025-01-27;Muslo Especial;3.10
2025-01-27;Pechuga Con Ala;2.86
2025-01-27;Pechuga Especial;3.72
2025-01-27;Pierna Entera;2.55
2025-01-27;Pierna Especial;3.82
2025-01-27;Posta de Cerdo;2.61
2025-01-27;Posta de Corona;3.59
2025-01-27;Posta De Gallina;3.90
2025-01-27;Posta de Pierna;3.11
2025-01-27;Producto de Prueba;3.77
2025-01-27;Punta de Cacho;1.95
2025-01-27;Queso;2.92
2025-01-27;Salchicha;1.19
2025-01-27;Salchichon;1.19
2025-01-27;Sesina;3.34
2025-01-27;Titiles;2.38
2025-01-28;Centrolac leche entera 472 ml;1.39
2025-01-28;"Centrolac milk whole 1000 ml ";2.31
2025-01-28;Chincaca;2.71
2025-01-28;Chorizo Criollo;2.17
2025-01-28;Conito;3.66
2025-01-28;Costilla Alta;1.00
2025-01-28;Costilla de Cerdo;3.85
2025-01-28;Crema Perfecta;3.66
2025-01-28;Higado De Pollo;1.56
2025-01-28;Huesos Corriente;1.40
2025-01-28;Lomo de Cerdo;2.04
2025-01-28;Lomo de Res;1.48
2025-01-28;Medio Pollo;2.36
2025-01-28;Menudo;2.11
2025-01-28;Mortadela;2.46
2025-01-28;Muslo;3.20
2025-01-28;Muslo Especial;3.86
2025-01-28;Pechuga Con Ala;1.07
2025-01-28;Pechuga Especial;3.31
2025-01-28;Pierna Entera;3.90
2025-01-28;Pierna Especial;3.33
2025-01-28;Posta de Cerdo;3.16
2025-01-28;Posta de Corona;2.10
2025-01-28;Posta De Gallina;1.33
2025-01-28;Posta de Pierna;1.36
2025-01-28;Producto de Prueba;2.00
2025-01-28;Punta de Cacho;1.99
2025-01-28;Queso;3.84
2025-01-28;Salchicha;1.68
2025-01-28;Salchichon;3.41
2025-01-28;Sesina;1.82
2025-01-28;Titiles;1.03
2025-01-29;Centrolac leche entera 472 ml;2.10
2025-01-29;"Centrolac milk whole 1000 ml ";1.63
2025-01-29;Chincaca;2.84
2025-01-29;Chorizo Criollo;1.63
2025-01-29;Conito;1.04
2025-01-29;Costilla Alta;3.73
2025-01-29;Costilla de Cerdo;2.88
2025-01-29;Crema Perfecta;1.28
2025-01-29;Higado De Pollo;3.34
2025-01-29;Huesos Corriente;2.96
2025-01-29;Lomo de Cerdo;2.69
2025-01-29;Lomo de Res;1.02
2025-01-29;Medio Pollo;3.25
2025-01-29;Menudo;1.91
2025-01-29;Mortadela;3.52
2025-01-29;Muslo;3.33
2025-01-29;Muslo Especial;1.44
2025-01-29;Pechuga Con Ala;3.52
2025-01-29;Pechuga Especial;3.44
2025-01-29;Pierna Entera;1.62
2025-01-29;Pierna Especial;3.64
2025-01-29;Posta de Cerdo;2.62
2025-01-29;Posta de Corona;2.41
2025-01-29;Posta De Gallina;3.40
2025-01-29;Posta de Pierna;1.14
2025-01-29;Producto de Prueba;2.71
2025-01-29;Punta de Cacho;1.03
2025-01-29;Queso;2.54
2025-01-29;Salchicha;1.08
2025-01-29;Salchichon;1.57
2025-01-29;Sesina;2.19
2025-01-29;Titiles;1.59
2025-01-30;Centrolac leche entera 472 ml;3.92
2025-01-30;"Centrolac milk whole 1000 ml ";1.25
2025-01-30;Chincaca;2.74
2025-01-30;Chorizo Criollo;3.77
2025-01-30;Conito;1.99
2025-01-30;Costilla Alta;1.66
2025-01-30;Costilla de Cerdo;1.62
2025-01-30;Crema Perfecta;3.31
2025-01-30;Higado De Pollo;3.59
2025-01-30;Huesos Corriente;1.42
2025-01-30;Lomo de Cerdo;3.48
2025-01-30;Lomo de Res;1.90
2025-01-30;Medio Pollo;1.64
2025-01-30;Menudo;2.29
2025-01-30;Mortadela;2.63
2025-01-30;Muslo;3.08
2025-01-30;Muslo Especial;3.98
2025-01-30;Pechuga Con Ala;1.59
2025-01-30;Pechuga Especial;2.35
2025-01-30;Pierna Entera;2.93
2025-01-30;Pierna Especial;3.75
2025-01-30;Posta de Cerdo;2.96
2025-01-30;Posta de Corona;1.75
2025-01-30;Posta De Gallina;1.15
2025-01-30;Posta de Pierna;2.68
2025-01-30;Producto de Prueba;2.31
2025-01-30;Punta de Cacho;1.92
2025-01-30;Queso;3.21
2025-01-30;Salchicha;3.71
2025-01-30;Salchichon;2.96
2025-01-30;Sesina;3.70
2025-01-30;Titiles;1.99
2025-01-31;Centrolac leche entera 472 ml;3.71
2025-01-31;"Centrolac milk whole 1000 ml ";1.26
2025-01-31;Chincaca;2.10
2025-01-31;Chorizo Criollo;2.52
2025-01-31;Conito;3.26
2025-01-31;Costilla Alta;2.25
2025-01-31;Costilla de Cerdo;1.32
2025-01-31;Crema Perfecta;2.68
2025-01-31;Higado De Pollo;1.17
2025-01-31;Huesos Corriente;1.01
2025-01-31;Lomo de Cerdo;1.61
2025-01-31;Lomo de Res;2.41
2025-01-31;Medio Pollo;1.79
2025-01-31;Menudo;2.16
2025-01-31;Mortadela;3.22
2025-01-31;Muslo;2.64
2025-01-31;Muslo Especial;3.21
2025-01-31;Pechuga Con Ala;1.51
2025-01-31;Pechuga Especial;2.25
2025-01-31;Pierna Entera;3.04
2025-01-31;Pierna Especial;1.21
2025-01-31;Posta de Cerdo;2.48
2025-01-31;Posta de Corona;2.63
2025-01-31;Posta De Gallina;1.72
2025-01-31;Posta de Pierna;3.33
2025-01-31;Producto de Prueba;3.97
2025-01-31;Punta de Cacho;2.04
2025-01-31;Queso;1.17
2025-01-31;Salchicha;2.98
2025-01-31;Salchichon;1.82
2025-01-31;Sesina;3.04
2025-01-31;Titiles;1.78
2025-02-01;Centrolac leche entera 472 ml;3.52
2025-02-01;"Centrolac milk whole 1000 ml ";1.57
2025-02-01;Chincaca;2.01
2025-02-01;Chorizo Criollo;1.37
2025-02-01;Conito;3.55
2025-02-01;Costilla Alta;1.36
2025-02-01;Costilla de Cerdo;1.21
2025-02-01;Crema Perfecta;1.30
2025-02-01;Higado De Pollo;3.04
2025-02-01;Huesos Corriente;3.53
2025-02-01;Lomo de Cerdo;3.50
2025-02-01;Lomo de Res;1.57
2025-02-01;Medio Pollo;1.48
2025-02-01;Menudo;3.95
2025-02-01;Mortadela;3.87
2025-02-01;Muslo;3.76
2025-02-01;Muslo Especial;2.36
2025-02-01;Pechuga Con Ala;3.98
2025-02-01;Pechuga Especial;1.10
2025-02-01;Pierna Entera;1.86
2025-02-01;Pierna Especial;2.24
2025-02-01;Posta de Cerdo;1.57
2025-02-01;Posta de Corona;1.66
2025-02-01;Posta De Gallina;3.77
2025-02-01;Posta de Pierna;3.19
2025-02-01;Producto de Prueba;3.69
2025-02-01;Punta de Cacho;2.04
2025-02-01;Queso;1.01
2025-02-01;Salchicha;2.01
2025-02-01;Salchichon;3.44
2025-02-01;Sesina;2.50
2025-02-01;Titiles;1.19
2025-02-02;Centrolac leche entera 472 ml;1.87
2025-02-02;"Centrolac milk whole 1000 ml ";2.36
2025-02-02;Chincaca;2.11
2025-02-02;Chorizo Criollo;2.98
2025-02-02;Conito;3.02
2025-02-02;Costilla Alta;1.47
2025-02-02;Costilla de Cerdo;2.04
2025-02-02;Crema Perfecta;1.21
2025-02-02;Higado De Pollo;1.10
2025-02-02;Huesos Corriente;2.60
2025-02-02;Lomo de Cerdo;3.78
2025-02-02;Lomo de Res;1.75
2025-02-02;Medio Pollo;3.76
2025-02-02;Menudo;2.84
2025-02-02;Mortadela;1.47
2025-02-02;Muslo;3.65
2025-02-02;Muslo Especial;1.46
2025-02-02;Pechuga Con Ala;1.07
2025-02-02;Pechuga Especial;2.47
2025-02-02;Pierna Entera;3.37
2025-02-02;Pierna Especial;3.86
2025-02-02;Posta de Cerdo;3.08
2025-02-02;Posta de Corona;2.25
2025-02-02;Posta De Gallina;3.01
2025-02-02;Posta de Pierna;1.54
2025-02-02;Producto de Prueba;1.93
2025-02-02;Punta de Cacho;2.56
2025-02-02;Queso;1.16
2025-02-02;Salchicha;2.00
2025-02-02;Salchichon;2.56
2025-02-02;Sesina;2.47
2025-02-02;Titiles;2.61
2025-02-03;Centrolac leche entera 472 ml;2.69
2025-02-03;"Centrolac milk whole 1000 ml ";3.49
2025-02-03;Chincaca;1.69
2025-02-03;Chorizo Criollo;1.22
2025-02-03;Conito;2.81
2025-02-03;Costilla Alta;1.75
2025-02-03;Costilla de Cerdo;1.11
2025-02-03;Crema Perfecta;3.13
2025-02-03;Higado De Pollo;2.94
2025-02-03;Huesos Corriente;3.12
2025-02-03;Lomo de Cerdo;2.78
2025-02-03;Lomo de Res;2.30
2025-02-03;Medio Pollo;2.32
2025-02-03;Menudo;1.91
2025-02-03;Mortadela;3.14
2025-02-03;Muslo;3.48
2025-02-03;Muslo Especial;1.30
2025-02-03;Pechuga Con Ala;2.35
2025-02-03;Pechuga Especial;2.29
2025-02-03;Pierna Entera;2.95
2025-02-03;Pierna Especial;3.38
2025-02-03;Posta de Cerdo;2.01
2025-02-03;Posta de Corona;3.40
2025-02-03;Posta De Gallina;3.62
2025-02-03;Posta de Pierna;3.08
2025-02-03;Producto de Prueba;2.91
2025-02-03;Punta de Cacho;2.84
2025-02-03;Queso;3.88
2025-02-03;Salchicha;2.43
2025-02-03;Salchichon;2.50
2025-02-03;Sesina;3.23
2025-02-03;Titiles;1.91
2025-02-04;Centrolac leche entera 472 ml;3.39
2025-02-04;"Centrolac milk whole 1000 ml ";3.41
2025-02-04;Chincaca;3.55
2025-02-04;Chorizo Criollo;2.82
2025-02-04;Conito;2.78
2025-02-04;Costilla Alta;3.63
2025-02-04;Costilla de Cerdo;3.91
2025-02-04;Crema Perfecta;2.82
2025-02-04;Higado De Pollo;3.83
2025-02-04;Huesos Corriente;2.99
2025-02-04;Lomo de Cerdo;2.11
2025-02-04;Lomo de Res;2.95
2025-02-04;Medio Pollo;2.15
2025-02-04;Menudo;1.35
2025-02-04;Mortadela;2.46
2025-02-04;Muslo;3.74
2025-02-04;Muslo Especial;3.13
2025-02-04;Pechuga Con Ala;1.40
2025-02-04;Pechuga Especial;3.78
2025-02-04;Pierna Entera;1.09
2025-02-04;Pierna Especial;2.09
2025-02-04;Posta de Cerdo;1.97
2025-02-04;Posta de Corona;2.99
2025-02-04;Posta De Gallina;2.07
2025-02-04;Posta de Pierna;2.83
2025-02-04;Producto de Prueba;1.59
2025-02-04;Punta de Cacho;1.20
2025-02-04;Queso;2.39
2025-02-04;Salchicha;2.20
2025-02-04;Salchichon;3.07
2025-02-04;Sesina;2.91
2025-02-04;Titiles;3.74
2025-02-05;Centrolac leche entera 472 ml;2.26
2025-02-05;"Centrolac milk whole 1000 ml ";2.41
2025-02-05;Chincaca;3.33
2025-02-05;Chorizo Criollo;3.67
2025-02-05;Conito;1.85
2025-02-05;Costilla Alta;2.90
2025-02-05;Costilla de Cerdo;3.78
2025-02-05;Crema Perfecta;1.74
2025-02-05;Higado De Pollo;2.09
2025-02-05;Huesos Corriente;2.12
2025-02-05;Lomo de Cerdo;1.87
2025-02-05;Lomo de Res;1.77
2025-02-05;Medio Pollo;2.96
2025-02-05;Menudo;3.60
2025-02-05;Mortadela;2.41
2025-02-05;Muslo;2.45
2025-02-05;Muslo Especial;1.22
2025-02-05;Pechuga Con Ala;3.90
2025-02-05;Pechuga Especial;1.26
2025-02-05;Pierna Entera;1.34
2025-02-05;Pierna Especial;1.91
2025-02-05;Posta de Cerdo;2.12
2025-02-05;Posta de Corona;3.65
2025-02-05;Posta De Gallina;3.58
2025-02-05;Posta de Pierna;1.65
2025-02-05;Producto de Prueba;3.75
2025-02-05;Punta de Cacho;3.80
2025-02-05;Queso;3.85
2025-02-05;Salchicha;2.69
2025-02-05;Salchichon;1.08
2025-02-05;Sesina;3.92
2025-02-05;Titiles;1.10
2025-02-06;Centrolac leche entera 472 ml;1.41
2025-02-06;"Centrolac milk whole 1000 ml ";2.05
2025-02-06;Chincaca;1.20
2025-02-06;Chorizo Criollo;1.43
2025-02-06;Conito;1.29
2025-02-06;Costilla Alta;1.41
2025-02-06;Costilla de Cerdo;1.95
2025-02-06;Crema Perfecta;3.87
2025-02-06;Higado De Pollo;3.13
2025-02-06;Huesos Corriente;1.32
2025-02-06;Lomo de Cerdo;2.33
2025-02-06;Lomo de Res;3.72
2025-02-06;Medio Pollo;3.03
2025-02-06;Menudo;1.46
2025-02-06;Mortadela;2.05
2025-02-06;Muslo;3.06
2025-02-06;Muslo Especial;2.58
2025-02-06;Pechuga Con Ala;2.35
2025-02-06;Pechuga Especial;3.91
2025-02-06;Pierna Entera;1.21
2025-02-06;Pierna Especial;1.81
2025-02-06;Posta de Cerdo;1.32
2025-02-06;Posta de Corona;2.63
2025-02-06;Posta De Gallina;3.10
2025-02-06;Posta de Pierna;3.13
2025-02-06;Producto de Prueba;2.53
2025-02-06;Punta de Cacho;1.81
2025-02-06;Queso;3.16
2025-02-06;Salchicha;1.23
2025-02-06;Salchichon;3.88
2025-02-06;Sesina;3.46
2025-02-06;Titiles;1.36
2025-02-07;Centrolac leche entera 472 ml;3.19
2025-02-07;"Centrolac milk whole 1000 ml ";2.24
2025-02-07;Chincaca;1.53
2025-02-07;Chorizo Criollo;3.95
2025-02-07;Conito;2.44
2025-02-07;Costilla Alta;2.64
2025-02-07;Costilla de Cerdo;3.25
2025-02-07;Crema Perfecta;3.86
2025-02-07;Higado De Pollo;3.26
2025-02-07;Huesos Corriente;1.02
2025-02-07;Lomo de Cerdo;1.12
2025-02-07;Lomo de Res;3.57
2025-02-07;Medio Pollo;1.82
2025-02-07;Menudo;1.48
2025-02-07;Mortadela;1.99
2025-02-07;Muslo;1.58
2025-02-07;Muslo Especial;3.42
2025-02-07;Pechuga Con Ala;1.19
2025-02-07;Pechuga Especial;1.26
2025-02-07;Pierna Entera;3.74
2025-02-07;Pierna Especial;2.08
2025-02-07;Posta de Cerdo;2.85
2025-02-07;Posta de Corona;1.42
2025-02-07;Posta De Gallina;3.55
2025-02-07;Posta de Pierna;1.98
2025-02-07;Producto de Prueba;2.70
2025-02-07;Punta de Cacho;2.66
2025-02-07;Queso;3.17
2025-02-07;Salchicha;3.37
2025-02-07;Salchichon;1.46
2025-02-07;Sesina;1.86
2025-02-07;Titiles;2.21
2025-02-08;Centrolac leche entera 472 ml;1.50
2025-02-08;"Centrolac milk whole 1000 ml ";3.90
2025-02-08;Chincaca;3.27
2025-02-08;Chorizo Criollo;1.81
2025-02-08;Conito;1.72
2025-02-08;Costilla Alta;3.20
2025-02-08;Costilla de Cerdo;1.22
2025-02-08;Crema Perfecta;3.06
2025-02-08;Higado De Pollo;2.81
2025-02-08;Huesos Corriente;3.15
2025-02-08;Lomo de Cerdo;1.46
2025-02-08;Lomo de Res;3.99
2025-02-08;Medio Pollo;1.79
2025-02-08;Menudo;2.85
2025-02-08;Mortadela;2.10
2025-02-08;Muslo;3.52
2025-02-08;Muslo Especial;1.66
2025-02-08;Pechuga Con Ala;1.38
2025-02-08;Pechuga Especial;3.68
2025-02-08;Pierna Entera;3.74
2025-02-08;Pierna Especial;3.47
2025-02-08;Posta de Cerdo;3.56
2025-02-08;Posta de Corona;2.24
2025-02-08;Posta De Gallina;1.95
2025-02-08;Posta de Pierna;2.37
2025-02-08;Producto de Prueba;3.64
2025-02-08;Punta de Cacho;3.30
2025-02-08;Queso;3.46
2025-02-08;Salchicha;2.65
2025-02-08;Salchichon;2.65
2025-02-08;Sesina;3.46
2025-02-08;Titiles;2.65
2025-02-09;Centrolac leche entera 472 ml;1.49
2025-02-09;"Centrolac milk whole 1000 ml ";3.45
2025-02-09;Chincaca;3.06
2025-02-09;Chorizo Criollo;1.58
2025-02-09;Conito;1.82
2025-02-09;Costilla Alta;2.27
2025-02-09;Costilla de Cerdo;1.59
2025-02-09;Crema Perfecta;2.75
2025-02-09;Higado De Pollo;3.59
2025-02-09;Huesos Corriente;2.99
2025-02-09;Lomo de Cerdo;2.26
2025-02-09;Lomo de Res;2.92
2025-02-09;Medio Pollo;1.77
2025-02-09;Menudo;3.81
2025-02-09;Mortadela;1.30
2025-02-09;Muslo;1.38
2025-02-09;Muslo Especial;2.17
2025-02-09;Pechuga Con Ala;1.10
2025-02-09;Pechuga Especial;3.16
2025-02-09;Pierna Entera;1.10
2025-02-09;Pierna Especial;2.03
